clip_name,run,mapping_version,constants_sha1,T,dur_s,sat_j1,sat_j2,sat_j3,sat_j4,sat_j5,sat_max,rate_cap_frac,max_rate,jerk_rms,range_max_rad,light_range,light_step_per_s,light_max_step,r_head,r_lift,r_yaw,dyn_rms_deg,dyn_max_deg,flags,severity
anim_memorymatch_pointsmallleft_fast_01,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0.5,4,57313,0.708427,0.137192,0,0.066,0.912472,0.912038,0.976305,,,TINY;SHORT;RATE,40
anim_memorymatch_pointsmallleft_fast_02,v1.1,1.1,2fa8bc4f5012,10,0.297,0,0,0,0,0,0,0.444444,4,77446.6,0.57994,0.137192,0,0.066,0.953458,0.747683,0.988951,,,TINY;SHORT;RATE,37.778
anim_memorymatch_pointsmallright_01,v1.1,1.1,2fa8bc4f5012,26,0.825,0,0,0,0,0,0,0.32,4,51505.9,0.799152,0.14844,0,0.066,0.939242,0.229498,0.967853,,,SHORT;RATE;LOWCORR,37.8
anim_memorymatch_pointsmallright_02,v1.1,1.1,2fa8bc4f5012,26,0.825,0,0,0,0,0,0,0.32,4,51628.3,0.799152,0.14844,0,0.066,0.922348,0.229498,0.967853,,,SHORT;RATE;LOWCORR,37.8
anim_memorymatch_pointsmallright_fast_01,v1.1,1.1,2fa8bc4f5012,16,0.495,0,0,0,0,0,0,0.466667,4,74755.2,0.767691,0.140074,0,0.066,0.933531,0.450113,0.980486,,,SHORT;RATE,28.667
anim_memorymatch_pointsmallright_fast_02,v1.1,1.1,2fa8bc4f5012,13,0.396,0,0,0,0,0,0,0.416667,4,71143.6,0.518084,0.132076,0,0.066,0.951256,0.335547,0.988465,,,TINY;SHORT;RATE,36.667
anim_memorymatch_reacttopattern_01,v1.1,1.1,2fa8bc4f5012,12,0.363,0,0,0,0,0,0,0,2.08718,10807.5,0.155323,0.00150621,0,0.00150621,0.993745,-0.572684,,,,TINY;SHORT;LOWCORR,35
anim_memorymatch_reacttopattern_02,v1.1,1.1,2fa8bc4f5012,15,0.462,0,0,0,0,0,0,0,1.23209,4966.84,0.162566,0.0143443,0,0.0143443,0.998636,,,,,SHORT,10
anim_memorymatch_reacttopattern_standard_01,v1.1,1.1,2fa8bc4f5012,99,3.234,0,0,0,0,0,0,0.0306122,4,23473.5,0.515262,0,0,0,0.950721,0.872298,,,,,1.224
anim_memorymatch_reacttopattern_struggle_01,v1.1,1.1,2fa8bc4f5012,130,4.257,0,0,0,0,0,0,0.0232558,4,20590.8,0.950135,0.542032,0,0.066,0.808402,0.981237,0.713582,,,,0.93
anim_memorymatch_reacttopattern_struggle_02,v1.1,1.1,2fa8bc4f5012,211,6.93,0,0,0,0,0,0,0.0142857,4,21023.9,0.679063,0.150907,0,0.066,0.936887,-0.022498,0.725104,,,LOWCORR,15.571
anim_memorymatch_reacttopattern_struggle_03,v1.1,1.1,2fa8bc4f5012,40,1.287,0,0,0,0,0,0,0.230769,4,50190.2,0.752043,0.490697,0,0.066,0.969889,0.654857,0.905734,,,RATE,9.231
anim_memorymatch_solo_failhand_player_01,v1.1,1.1,2fa8bc4f5012,71,2.31,0,0,0,0,0,0,0,3.52778,25185.8,0.43766,0.147196,0,0.066,0.970879,0.319512,,,,,0
anim_memorymatch_solo_failhand_player_02,v1.1,1.1,2fa8bc4f5012,71,2.31,0,0,0,0,0,0,0,3.52778,25185.8,0.43766,0.147196,0,0.066,0.970879,0.319512,,,,,0
anim_memorymatch_solo_failhand_player_03,v1.1,1.1,2fa8bc4f5012,71,2.31,0,0,0,0,0,0,0,3.52778,25185.8,0.43766,0.147196,0,0.066,0.970879,0.319512,,5.40666,19.1606,DYN,25
anim_memorymatch_solo_reacttopattern_01,v1.1,1.1,2fa8bc4f5012,96,3.135,0,0,0,0,0,0,0,3.70434,16461.7,0.372708,0.490883,0,0.066,0.785119,-0.345831,,,,LOWCORR,15
anim_memorymatch_solo_reacttopattern_02,v1.1,1.1,2fa8bc4f5012,22,0.693,0,0,0,0,0,0,0,2.69417,23700.8,0.194558,0,0,0,0.817845,0.0592645,,,,SHORT;LOWCORR,25
anim_memorymatch_solo_reacttopattern_03,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,2.08238,11590.1,0.223123,0.459848,0,0.066,0.874611,-0.900265,,,,LOWCORR,15
anim_memorymatch_solo_successgame_player_01,v1.1,1.1,2fa8bc4f5012,47,1.518,0,0,0,0,0,0,0.326087,4,60962.8,1.05668,0.462177,0,0.066,0.974246,0.871987,0.879373,,,RATE,13.043
anim_memorymatch_solo_successgame_player_02,v1.1,1.1,2fa8bc4f5012,43,1.386,0,0,0,0,0,0,0.357143,4,63740.1,1.05672,0.462177,0,0.066,0.973421,0.868257,0.869501,,,RATE,14.286
anim_memorymatch_solo_successgame_player_03,v1.1,1.1,2fa8bc4f5012,43,1.386,0,0,0,0,0,0,0.357143,4,63740.1,1.05672,0.462177,0,0.066,0.973421,0.868257,0.869501,,,RATE,14.286
anim_memorymatch_successhand_cozmo_01,v1.1,1.1,2fa8bc4f5012,34,1.089,0,0,0,0,0,0,0.030303,4,25644.6,0.403406,0.466636,0,0.066,0.96248,-0.113542,,,,LOWCORR,16.212
anim_memorymatch_successhand_cozmo_02,v1.1,1.1,2fa8bc4f5012,51,1.65,0,0,0,0,0,0,0.22,4,31089.7,1.13973,0.466636,0,0.066,0.993169,-0.345209,,,,RATE;LOWCORR,23.8
anim_memorymatch_successhand_cozmo_03,v1.1,1.1,2fa8bc4f5012,94,3.069,0,0,0,0,0,0,0.322581,4,79238.5,1.03914,0.466636,0,0.066,0.694085,0.912774,0.727073,,,RATE,12.903
anim_memorymatch_successhand_cozmo_04,v1.1,1.1,2fa8bc4f5012,189,6.204,0,0,0,0,0,0,0.106383,4,46290.1,1.89002,0.466636,0,0.066,0.774258,0.944026,0.7431,,,RATE,4.255
anim_memorymatch_successhand_player_01,v1.1,1.1,2fa8bc4f5012,69,2.244,0,0,0,0,0,0,0,3.33402,18614.3,0.416308,0,0,0,0.878841,0.53308,,,,,0
anim_memorymatch_successhand_player_02,v1.1,1.1,2fa8bc4f5012,96,3.135,0,0,0,0,0,0,0.0736842,4,25851.9,0.741562,0.653569,0,0.066,0.991779,0.934439,0.982418,,,RATE,2.947
anim_memorymatch_successhand_player_03,v1.1,1.1,2fa8bc4f5012,111,3.63,0,0,0,0,0,0,0.2,4,28981.1,1.04316,0.0805116,0,0.066,0.935446,0.750673,0.914873,,,RATE,8
anim_mm_newidea,v1.1,1.1,2fa8bc4f5012,41,1.32,0,0,0,0,0,0,0,1.07345,4762.81,0.0864025,0.568426,0,0.066,,,,,,,0
anim_mm_thinking,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_motiontrack_turnsmall,v1.1,1.1,2fa8bc4f5012,6,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_neutral_eyes_01,v1.1,1.1,2fa8bc4f5012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DEGENERATE;TINY;SHORT;STATIC,170
anim_pause_idle_01,v1.1,1.1,2fa8bc4f5012,171,5.61,0,0,0,0,0,0,0,2.2582,6425.71,0.321156,0.0623174,0,0.0623174,0.98766,,0.99447,2.31025,7.54519,,0
anim_pause_idle_02,v1.1,1.1,2fa8bc4f5012,116,3.795,0,0,0,0,0,0,0,1.42376,4919.49,0.272218,0.0298437,0,0.0270908,0.951329,,,,,,0
anim_pause_idle_03,v1.1,1.1,2fa8bc4f5012,101,3.3,0,0,0,0,0,0,0,2.29416,8462.92,0.274194,0.0179397,0,0.01114,0.970618,,,,,,0
anim_peekaboo_fail_01,v1.1,1.1,2fa8bc4f5012,116,3.795,0,0,0,0,0,0,0.0173913,4,24541.3,0.570992,0.459366,0,0.066,0.996259,0.142055,,,,LOWCORR,15.696
anim_peekaboo_failgetout_01,v1.1,1.1,2fa8bc4f5012,206,6.765,0,0,0,0,0,0,0.0780488,4,17537.5,1.55869,0.55706,0,0.066,0.985047,,0.976233,,,RATE,3.122
anim_peekaboo_getin_01,v1.1,1.1,2fa8bc4f5012,71,2.31,0,0,0,0,0,0,0.0571429,4,23942.6,0.523285,0.0763432,0,0.066,0.977875,-0.0163966,,,,RATE;LOWCORR,17.286
anim_peekaboo_idle_01,v1.1,1.1,2fa8bc4f5012,141,4.62,0,0,0,0,0,0,0,2.57474,4959.1,0.34054,0.0293612,0,0.0225616,0.993918,,,,,,0
anim_peekaboo_idle_02,v1.1,1.1,2fa8bc4f5012,126,4.125,0,0,0,0,0,0,0,1.14643,3599.23,0.243162,0.0447232,0,0.0270908,0.883859,,,,,,0
anim_peekaboo_idle_03,v1.1,1.1,2fa8bc4f5012,151,4.95,0,0,0,0,0,0,0,1.48065,4241.7,0.288818,0.0298437,0,0.0270908,0.953187,,,,,,0
anim_peekaboo_requestonce_01,v1.1,1.1,2fa8bc4f5012,93,3.036,0,0,0.0215054,0,0,0.0215054,0.23913,4,52838.8,1.68237,0.47344,0,0.066,0.947931,0.826125,,,,SAT;RATE,11.716
anim_peekaboo_requestshorts_01,v1.1,1.1,2fa8bc4f5012,53,1.716,0,0,0,0,0,0,0.326923,4,48222.3,1.312,0.372679,0,0.066,0.825767,0.601143,,,,RATE,13.077
anim_peekaboo_requestthrice_01,v1.1,1.1,2fa8bc4f5012,134,4.389,0,0,0,0,0,0,0.406015,4,56378.7,1.55342,0.501904,0,0.066,0.896941,0.778739,0.92072,,,RATE,16.241
anim_peekaboo_requesttwice_01,v1.1,1.1,2fa8bc4f5012,129,4.224,0,0,0,0,0,0,0.265625,4,50391.6,1.88485,0.472739,0,0.066,0.835339,0.778795,0.947697,,,RATE,10.625
anim_peekaboo_success_01,v1.1,1.1,2fa8bc4f5012,73,2.376,0,0,0,0,0,0,0.333333,4,54022.8,1.91794,0.471846,0,0.066,0.985366,-0.131489,0.983457,,,RATE;LOWCORR,28.333
anim_peekaboo_success_02,v1.1,1.1,2fa8bc4f5012,86,2.805,0,0,0,0,0,0,0.494118,4,72082.1,1.53506,0.470289,0,0.066,0.930151,0.843048,0.943726,,,RATE,19.765
anim_peekaboo_success_03,v1.1,1.1,2fa8bc4f5012,101,3.3,0,0,0,0,0,0,0.22,4,41440.5,0.976706,0.533888,0,0.066,0.830087,0.535156,0.988641,,,RATE,8.8
anim_peekaboo_successgetout_01,v1.1,1.1,2fa8bc4f5012,161,5.28,0,0,0,0,0,0,0.1625,4,46673.5,1.28187,0.567549,0,0.066,0.98753,0.554963,0.868846,,,RATE,6.5
anim_petdetection_cat_01,v1.1,1.1,2fa8bc4f5012,264,8.679,0,0,0,0,0,0,0.152091,4,32900.3,1.43094,0.550801,0,0.066,0.973727,0.810729,0.983156,,,RATE,6.084
anim_petdetection_cat_01_head_angle_-20,v1.1,1.1,2fa8bc4f5012,264,8.679,0,0,0.0189394,0,0,0.0189394,0.18251,4,30579.2,1.52004,0.550801,0,0.066,0.927075,0.736692,0.983156,8.89715,34.4508,SAT;RATE;DYN,34.194
anim_petdetection_cat_01_head_angle_20,v1.1,1.1,2fa8bc4f5012,264,8.679,0,0,0,0,0,0,0.114068,4,25754.6,1.32096,0.550801,0,0.066,0.985032,0.967104,0.983156,,,RATE,4.563
anim_petdetection_cat_01_head_angle_40,v1.1,1.1,2fa8bc4f5012,264,8.679,0,0,0,0,0,0,0.114068,4,25751.5,1.32096,0.550801,0,0.066,0.986303,0.967104,0.983156,,,RATE,4.563
anim_petdetection_cat_02_head_angle_-20,v1.1,1.1,2fa8bc4f5012,321,10.56,0,0,0,0,0,0,0.1125,4,34742.8,1.05646,0.610668,0,0.066,0.977828,-0.145456,0.66823,,,RATE;LOWCORR,19.5
anim_petdetection_cat_02_head_angle_20,v1.1,1.1,2fa8bc4f5012,321,10.56,0,0,0,0,0,0,0.121875,4,33743.1,1.11542,0.610668,0,0.066,0.984497,0.113791,0.66823,,,RATE;LOWCORR,19.875
anim_petdetection_cat_02_head_angle_40,v1.1,1.1,2fa8bc4f5012,321,10.56,0,0,0,0,0,0,0.121875,4,33882.9,1.11542,0.610668,0,0.066,0.984047,0.183178,0.66823,,,RATE;LOWCORR,19.875
anim_petdetection_dog_01,v1.1,1.1,2fa8bc4f5012,178,5.841,0,0,0,0,0,0,0.0508475,4,29486.6,1.21014,0.547147,0,0.066,0.954729,0.590764,,,,RATE,2.034
anim_petdetection_dog_01_head_angle_-20,v1.1,1.1,2fa8bc4f5012,178,5.841,0,0,0.00561798,0,0,0.00561798,0.101695,4,33650.5,1.48124,0.547147,0,0.066,0.959101,0.469644,,,,RATE,4.63
anim_petdetection_dog_01_head_angle_20,v1.1,1.1,2fa8bc4f5012,178,5.841,0,0,0,0,0,0,0.0677966,4,28359.3,1.15438,0.547147,0,0.066,0.957795,0.900517,,,,RATE,2.712
anim_petdetection_dog_01_head_angle_40,v1.1,1.1,2fa8bc4f5012,178,5.841,0,0,0,0,0,0,0.0677966,4,28359.3,1.15438,0.547147,0,0.066,0.957795,0.900517,,,,RATE,2.712
anim_petdetection_dog_02_head_angle_-20,v1.1,1.1,2fa8bc4f5012,401,13.2,0,0,0,0,0,0,0.175,4,37206.5,2.04993,0.550801,0,0.066,0.933022,0.5823,0.957736,,,RATE,7
anim_petdetection_dog_02_head_angle_20,v1.1,1.1,2fa8bc4f5012,401,13.2,0,0,0,0,0,0,0.11,4,33759.8,2.04993,0.550801,0,0.066,0.954553,0.6519,0.957736,,,RATE,4.4
anim_petdetection_dog_02_head_angle_40,v1.1,1.1,2fa8bc4f5012,401,13.2,0,0,0,0,0,0,0.1,4,33675,2.04993,0.550801,0,0.066,0.955534,0.6519,0.957736,,,RATE,4
anim_petdetection_dog_03,v1.1,1.1,2fa8bc4f5012,257,8.448,0,0,0,0,0,0,0.132812,4,41039.5,1.03188,0.610668,0,0.066,0.967463,0.150595,0.866194,,,RATE;LOWCORR,20.312
anim_petdetection_dog_03_head_angle_-20,v1.1,1.1,2fa8bc4f5012,257,8.448,0,0,0,0,0,0,0.152344,4,37019.8,1.03188,0.610668,0,0.066,0.964711,-0.0734057,0.866194,,,RATE;LOWCORR,21.094
anim_petdetection_dog_03_head_angle_20,v1.1,1.1,2fa8bc4f5012,257,8.448,0,0,0,0,0,0,0.132812,4,34144.7,1.03188,0.610668,0,0.066,0.981655,0.26729,0.866194,,,RATE;LOWCORR,20.312
anim_petdetection_dog_03_head_angle_40,v1.1,1.1,2fa8bc4f5012,257,8.448,0,0,0,0,0,0,0.117188,4,34013.2,1.03188,0.610668,0,0.066,0.98239,0.26729,0.866194,,,RATE;LOWCORR,19.688
anim_petdetection_misc_01_head_angle_-20,v1.1,1.1,2fa8bc4f5012,311,10.23,0,0,0,0,0,0,0.109677,4,40433.4,1.35432,0.410199,0,0.066,0.966484,0.528456,0.986333,,,RATE,4.387
anim_petdetection_misc_01_head_angle_20,v1.1,1.1,2fa8bc4f5012,311,10.23,0,0,0,0,0,0,0.0806452,4,36025.2,1.35432,0.410199,0,0.066,0.980755,0.814334,0.986333,5.87327,29.3771,RATE;DYN,28.226
anim_petdetection_misc_01_head_angle_40,v1.1,1.1,2fa8bc4f5012,311,10.23,0,0,0,0,0,0,0.0709677,4,35885.7,1.35432,0.410199,0,0.066,0.981028,0.814334,0.986333,,,RATE,2.839
anim_petdetection_shortreaction_01,v1.1,1.1,2fa8bc4f5012,77,2.508,0,0,0,0,0,0,0.105263,4,28382.8,0.796632,0.407011,0,0.066,0.983045,0.844061,,,,RATE,4.211
anim_petdetection_shortreaction_01_head_angle_-20,v1.1,1.1,2fa8bc4f5012,77,2.508,0,0,0,0,0,0,0.171053,4,39617.5,0.827168,0.407011,0,0.066,0.959068,0.499387,,,,RATE,6.842
anim_petdetection_shortreaction_01_head_angle_20,v1.1,1.1,2fa8bc4f5012,77,2.508,0,0,0,0,0,0,0.105263,4,30411.7,0.873916,0.407011,0,0.066,0.979136,0.891522,,,,RATE,4.211
anim_petdetection_shortreaction_01_head_angle_40,v1.1,1.1,2fa8bc4f5012,77,2.508,0,0,0,0,0,0,0.105263,4,30411.7,0.873916,0.407011,0,0.066,0.979136,0.891522,,,,RATE,4.211
anim_petdetection_shortreaction_02_head_angle_-20,v1.1,1.1,2fa8bc4f5012,77,2.508,0,0,0,0,0,0,0.171053,4,40127,0.840291,0.407011,0,0.066,0.959527,0.495862,,,,RATE,6.842
anim_petdetection_shortreaction_02_head_angle_20,v1.1,1.1,2fa8bc4f5012,77,2.508,0,0,0,0,0,0,0.105263,4,29666.3,0.867564,0.407011,0,0.066,0.977332,0.888738,,,,RATE,4.211
anim_petdetection_shortreaction_02_head_angle_40,v1.1,1.1,2fa8bc4f5012,77,2.508,0,0,0,0,0,0,0.105263,4,29666.3,0.867564,0.407011,0,0.066,0.977332,0.888738,,,,RATE,4.211
anim_play_driving_end_01,v1.1,1.1,2fa8bc4f5012,23,0.726,0,0,0,0,0,0,0,1.69367,9098.1,0.220954,0.219565,0,0.066,0.993016,,,,,SHORT,10
anim_play_driving_loop_01,v1.1,1.1,2fa8bc4f5012,56,1.815,0,0,0,0,0,0,0,1.71708,6240.4,0.184753,0.0422456,0,0.0342317,0.996642,,,,,,0
anim_play_driving_loop_02,v1.1,1.1,2fa8bc4f5012,62,2.013,0,0,0,0,0,0,0,1.37366,4700.78,0.147802,0.0180492,0,0.0152696,0.996876,,,,,,0
anim_play_driving_loop_03,v1.1,1.1,2fa8bc4f5012,74,2.409,0,0,0,0,0,0,0,2.13435,7426.17,0.256873,0,0,0,0.982794,,,,,,0
anim_play_driving_start_01,v1.1,1.1,2fa8bc4f5012,41,1.32,0,0,0,0,0,0,0,1.71707,6995.68,0.184805,0.214948,0,0.066,0.99715,,,,,,0
anim_play_getin_01,v1.1,1.1,2fa8bc4f5012,186,6.105,0,0,0,0,0,0,0.0432432,4,29426.1,0.920419,0.544156,0,0.066,0.988883,0.792309,0.998457,,,,1.73
anim_play_getout_01,v1.1,1.1,2fa8bc4f5012,59,1.914,0,0,0,0,0,0,0.0517241,4,17830.6,0.563454,0.476805,0,0.066,0.959287,0.00696583,0.914797,,,RATE;LOWCORR,17.069
anim_play_idle_01,v1.1,1.1,2fa8bc4f5012,73,2.376,0,0,0,0,0,0,0,1.8919,12468.4,0.219335,0.0359721,0,0.0266441,0.995458,0.317403,,,,,0
anim_play_idle_02,v1.1,1.1,2fa8bc4f5012,60,1.947,0,0,0,0,0,0,0.0169492,4,27073.4,0.389102,0.0202345,0,0.0202345,0.986655,0.481714,,,,,0.678
anim_play_idle_03,v1.1,1.1,2fa8bc4f5012,56,1.815,0,0,0,0,0,0,0,3.67298,17906.2,0.337831,0.0323358,0,0.0323358,0.834334,0.384018,,3.34667,13.0331,DYN,25
anim_play_requestplay_level1_01,v1.1,1.1,2fa8bc4f5012,135,4.422,0,0,0,0,0,0,0.0970149,4,41981,0.844273,0.522199,0,0.066,0.975849,0.612633,0.857855,,,RATE,3.881
anim_play_requestplay_level1_02,v1.1,1.1,2fa8bc4f5012,141,4.62,0,0,0,0,0,0,0.121429,4,29285.7,1.08889,0.565081,0,0.066,0.970887,0.659796,0.809447,,,RATE,4.857
anim_play_requestplay_level2_01,v1.1,1.1,2fa8bc4f5012,171,5.61,0,0,0,0,0,0,0.0529412,4,38007.3,0.845583,0.501433,0,0.066,0.989836,0.547688,0.972473,,,RATE,2.118
anim_play_requestplay_level2_02,v1.1,1.1,2fa8bc4f5012,87,2.838,0,0,0,0,0,0,0.116279,4,31798.3,1.13097,0.540954,0,0.066,0.980671,0.968347,0.944733,,,RATE,4.651
anim_poked_01,v1.1,1.1,2fa8bc4f5012,32,1.023,0,0,0,0,0,0,0,2.55886,11139.6,0.230096,0.46783,0,0.066,,,,,,,0
anim_poked_02,v1.1,1.1,2fa8bc4f5012,62,2.013,0,0,0,0,0,0,0,3.03892,26037.8,0.489481,0.68408,0,0.066,,0.988696,,,,,0
anim_poked_giggle,v1.1,1.1,2fa8bc4f5012,28,0.891,0,0,0.107143,0,0,0.107143,0.111111,4,33737,0.820565,0.458316,0,0.066,0.535389,,,,,SHORT;SAT;RATE,25.159
anim_pokedreaction_01,v1.1,1.1,2fa8bc4f5012,23,0.726,0,0,0,0,0,0,0.0909091,4,25384,0.445876,0.432533,0,0.066,0.956585,,,,,SHORT;RATE,13.636
anim_pounce_01,v1.1,1.1,2fa8bc4f5012,20,0.627,0,0,0,0,0,0,0.157895,4,54474.8,0.508131,0.466879,0,0.066,0.900633,0.354036,,,,SHORT;RATE,16.316
anim_pounce_02,v1.1,1.1,2fa8bc4f5012,76,2.475,0,0,0,0,0,0,0.266667,4,52175.8,0.869692,0.581889,0,0.066,0.858832,0.508751,,,,RATE,10.667
anim_pounce_03,v1.1,1.1,2fa8bc4f5012,117,3.828,0,0,0,0,0,0,0.137931,4,39108.1,1.32786,0.0534,0,0.0296033,0.833144,0.39738,,,,RATE,5.517
anim_pounce_04,v1.1,1.1,2fa8bc4f5012,66,2.145,0,0,0,0,0,0,0.307692,4,62986.8,0.957537,0.449941,0,0.066,0.821702,0.527357,0.992325,,,RATE,12.308
anim_pounce_drive_01,v1.1,1.1,2fa8bc4f5012,36,1.155,0,0,0,0,0,0,0,0.995326,2799.43,0.0568017,0.00561547,0,0.00561547,,,,,,,0
anim_pounce_drive_02,v1.1,1.1,2fa8bc4f5012,46,1.485,0,0,0,0,0,0,0,1.98467,6456.7,0.118052,0.501218,0,0.066,,,,,,,0
anim_pounce_drive_03,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,0.302421,1259.73,0.0214708,0.0225918,0,0.0134589,,,,,,STATIC,50
anim_pounce_fail_01,v1.1,1.1,2fa8bc4f5012,101,3.3,0,0,0,0,0,0,0.08,4,23175.2,1.14316,0.571031,0,0.066,0.889612,0.83064,0.994381,,,RATE,3.2
anim_pounce_fail_02,v1.1,1.1,2fa8bc4f5012,89,2.904,0,0,0,0,0,0,0.113636,4,31304.3,0.783496,0.665271,0,0.066,0.979422,0.806973,,,,RATE,4.545
anim_pounce_fail_03,v1.1,1.1,2fa8bc4f5012,124,4.059,0,0,0,0,0,0,0.170732,4,47688.7,1.2767,0.44894,0,0.066,0.942515,0.509707,0.932948,6.46083,18.4072,RATE;DYN,31.829
anim_pounce_fail_04,v1.1,1.1,2fa8bc4f5012,99,3.234,0,0,0.050505,0,0,0.050505,0.102041,4,52056.3,1.05771,0.451673,0,0.066,0.931486,0.668728,0.944009,,,SAT;RATE,9.132
anim_pounce_long_01,v1.1,1.1,2fa8bc4f5012,25,0.792,0,0,0,0,0,0,0.375,4,64405.7,0.914585,0.466879,0,0.066,0.977939,0.81807,,,,SHORT;RATE,25
anim_pounce_lookgetout_01,v1.1,1.1,2fa8bc4f5012,16,0.495,0,0,0,0,0,0,0.0666667,4,32452.1,0.603572,0.077199,0,0.066,0.909533,,,,,SHORT;RATE,12.667
anim_pounce_lookloop_01,v1.1,1.1,2fa8bc4f5012,36,1.155,0,0,0,0,0,0,0,0.995326,2799.44,0.0568017,0.00561547,0,0.00561547,,,,,,,0
anim_pounce_lookloop_02,v1.1,1.1,2fa8bc4f5012,46,1.485,0,0,0,0,0,0,0,1.98467,6456.7,0.118052,0.501218,0,0.066,,,,,,,0
anim_pounce_lookloop_03,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,0.302421,1259.73,0.0214708,0.0225918,0,0.0134589,,,,,,STATIC,50
anim_pounce_reacttoobj_01_shorter,v1.1,1.1,2fa8bc4f5012,53,1.716,0,0,0,0,0,0,0,3.74401,17725.7,0.473587,0.542749,0,0.066,0.915871,0.980103,,,,,0
anim_pounce_success_01,v1.1,1.1,2fa8bc4f5012,54,1.749,0,0,0,0,0,0,0.207547,4,45456.2,1.0774,0.466636,0,0.066,0.961769,0.214578,,,,RATE;LOWCORR,23.302
anim_pounce_success_02,v1.1,1.1,2fa8bc4f5012,54,1.749,0,0,0,0,0,0,0.320755,4,47091.7,1.63962,0.466636,0,0.066,0.956118,0.242196,0.974228,,,RATE;LOWCORR,27.83
anim_pounce_success_03,v1.1,1.1,2fa8bc4f5012,73,2.376,0,0,0,0,0,0,0.444444,4,69031.1,0.902275,0.546446,0,0.066,0.962694,0.934668,0.929731,,,RATE,17.778
anim_pounce_success_04,v1.1,1.1,2fa8bc4f5012,85,2.772,0,0,0,0,0,0,0.333333,4,58073,1.10214,0.273453,0,0.066,0.891055,0.884841,0.817146,,,RATE,13.333
anim_pyramid_lookinplaceforfaces_long_head_angle_-20,v1.1,1.1,2fa8bc4f5012,61,1.98,0,0,0,0,0,0,0,1.67322,6491,0.246401,0.0270908,0,0.0270908,0.978091,,,,,,0
anim_pyramid_lookinplaceforfaces_long_head_angle_20,v1.1,1.1,2fa8bc4f5012,61,1.98,0,0,0,0,0,0,0,1.31294,4407.14,0.216274,0.0270908,0,0.0270908,0.961621,,,,,,0
anim_pyramid_lookinplaceforfaces_long_head_angle_40,v1.1,1.1,2fa8bc4f5012,61,1.98,0,0,0,0,0,0,0,1.31294,4475.82,0.198827,0.0270908,0,0.0270908,0.946248,,,,,,0
anim_pyramid_lookinplaceforfaces_medium,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,1.4221,12765.6,0.135866,0.024576,0,0.024576,0.980765,,,,,,0
anim_pyramid_lookinplaceforfaces_medium_head_angle_-20,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,2.70184,16392.3,0.330383,0.024576,0,0.024576,0.985918,,,,,,0
anim_pyramid_lookinplaceforfaces_medium_head_angle_20,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,1.38365,9144.31,0.202631,0.024576,0,0.024576,0.978146,,,,,,0
anim_pyramid_lookinplaceforfaces_medium_head_angle_40,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,1.38465,9115.41,0.187702,0.024576,0,0.024576,0.977239,,,2.20767,3.4696,,0
anim_pyramid_lookinplaceforfaces_short_head_angle_-20,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0,0.458497,4815.97,0.0332966,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_pyramid_lookinplaceforfaces_short_head_angle_20,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0,0.458497,4815.97,0.0332966,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_pyramid_lookinplaceforfaces_short_head_angle_40,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0,0.458497,4815.96,0.0332965,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_pyramid_reacttocube_frustrated_high_01,v1.1,1.1,2fa8bc4f5012,175,5.742,0,0,0,0,0,0,0.0804598,4,31504.6,0.969628,0.436254,0,0.066,0.938118,0.118462,0.998553,,,RATE;LOWCORR,18.218
anim_pyramid_reacttocube_frustrated_low_01,v1.1,1.1,2fa8bc4f5012,47,1.518,0,0,0,0,0,0,0,3.64169,23259.5,0.471289,0.146935,0,0.066,0.960381,0.608821,,,,,0
anim_pyramid_reacttocube_frustrated_mid_01,v1.1,1.1,2fa8bc4f5012,171,5.61,0,0,0,0,0,0,0.0823529,4,43169.8,1.34193,0.436254,0,0.066,0.917095,0.142088,0.950826,,,RATE;LOWCORR,18.294
anim_pyramid_reacttocube_happy_high_02,v1.1,1.1,2fa8bc4f5012,41,1.32,0,0,0,0,0,0,0,2.48748,37657.3,0.26674,0,0,0,0.876685,0.369483,,,,,0
